School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
GPS POLICE LINE HISAR,06120602325,Haryana,HISAR,HISAR-I,GSSS PATEL NAGAR HISAR,HISAR,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,27,27,25,27,27,0,0,0,0,0,0,0,133,133,27,5,5
GPS SURAY NAGAR HISAR,06120602329,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,HISAR,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,56,68,45,45,71,0,0,0,0,0,0,0,285,285,68,9,9
VIDYA SSS HISAR,06120602353,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,HISAR,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,3,2,2,6,3,16,9,24,16,11,6,15,113,113,2,9,9
SHANTI NIKETAN SSS HISAR,06120602366,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,HISAR,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,8,9,10,9,5,6,4,5,8,14,5,94,94,8,8,8
SHARDA PUBLIC SCHOOL HISAR,06120602369,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,HISAR,125005,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,13,17,11,18,18,12,18,20,9,0,0,152,152,13,7,7
RAMA KRISHNA SCHOOL HISAR,06120602375,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,HISAR,125005,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,14,16,15,15,5,14,4,5,0,0,0,0,88,125,16,4,4
MODERN DEFENCE SCHOOL HISAR,06120602512,Haryana,HISAR,HISAR-I,GSSS GANGWA,KAIMARI,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,18,24,15,17,18,33,36,22,19,23,11,11,247,310,24,18,18
GSSS MANGALI,06120603003,Haryana,HISAR,HISAR-I,GSSS MANGALI,MANGALI,125005,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,85,78,68,108,124,137,71,671,671,0,13,13
GGPS DHANI JATAN MANGALI,06120603008,Haryana,HISAR,HISAR-I,GSSS MANGALI,MANGALI,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,16,8,9,12,0,0,0,0,0,0,0,58,58,16,2,2
ASHA HIGH SCHO0L MANGALI,06120603010,Haryana,HISAR,HISAR-I,GGSSS MANGALI,MANGALI,125005,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,21,16,18,27,14,25,29,37,35,36,0,0,258,258,16,10,10
"The CREATIVE VISION SCHOOL, MANGALI SURTIA",06120603013,Haryana,HISAR,HISAR-I,GGSSS MANGALI,MANGALI,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,22,49,38,38,38,0,0,0,0,0,0,0,185,185,49,9,9
SUNRISE CONVENT SCHOOL MANGALI,06120603014,Haryana,HISAR,HISAR-I,GSSS MANGALI,MANGALI,125005,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,1-Rural,10,9,10,9,9,0,0,0,0,0,0,0,47,73,9,5,5
GPS MANGALI JHARA,06120603101,Haryana,HISAR,HISAR-I,GGSSS MANGALI,MANGALI JHARA,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,25,17,24,26,30,0,0,0,0,0,0,0,122,122,17,2,2
GPS MANGALI MOHBAT,06120603201,Haryana,HISAR,HISAR-I,GGSSS MANGALI,MANGALI MOHBAT,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,2,2,4,0,5,0,0,0,0,0,0,0,13,13,2,2,2
GPS MIRJAPUR,06120603601,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,26,23,29,36,41,0,0,0,0,0,0,0,155,155,23,5,5
GGMSPS MIRZAPUR,06120603602,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,31,29,39,36,48,0,0,0,0,0,0,0,183,183,29,6,6
GGMS MIRZAPUR,06120603605,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,4-Upper Primary only,2-Girls,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,50,42,49,0,0,0,0,141,141,0,5,5
GSSS MIRJAPUR,06120603606,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,34,38,46,85,102,147,151,603,603,0,20,20
GIAN SSS MIRJAPUR,06120603607,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,17,19,18,21,22,25,22,21,35,49,197,238,684,716,19,12,12
STUDENT ACADEMY MIDDLE SCHOOL MIRZAPUR HISAR,06120603609,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,48,12,10,13,6,25,15,3,0,0,0,0,132,132,12,7,7
UNIQUE IDEAL PUBLIC SCHOOL MIRJAPUR,06120603613,Haryana,HISAR,HISAR-I,GSSS MIRJAPUR,MIRJAPUR,125005,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,1-Rural,13,11,10,8,6,0,0,0,0,0,0,0,48,108,11,6,6
GGMSPS NIANA,06120603802,Haryana,HISAR,HISAR-I,GSSS NIANA,NIANA,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,24,28,36,28,27,0,0,0,0,0,0,0,143,143,28,3,3
GSSS NIANA,06120603804,Haryana,HISAR,HISAR-I,GSSS NIANA,NIANA,125005,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,23,22,20,28,20,58,29,200,200,0,15,15
SARASWATI PUBLIC SCHOOL NIANA,06120603807,Haryana,HISAR,HISAR-I,GSSS NIANA,NIANA,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,31,34,35,40,20,18,37,31,0,0,0,0,246,306,34,9,9
SHANTI DEVI MIDDLE SCHOOL NIANA,06120603808,Haryana,HISAR,HISAR-I,GSSS NIANA,NIANA,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,13,7,10,16,9,12,5,15,0,0,0,0,87,87,7,5,5
GGHS TALWANDI RUKKA,06120604903,Haryana,HISAR,HISAR-I,GSSS TALWANDI RUKKA,TALWANDI RUKKA,125005,7-Upper Pr. and Secondary,2-Girls,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,31,30,35,74,59,0,0,229,229,0,9,9
GGPS TALWANDI RUKKA,06120604905,Haryana,HISAR,HISAR-I,GSSS TALWANDI RUKKA,TALWANDI RUKKA,125005,1-Primary,2-Girls,1,5,1-Department of Education,1-Department of Education,,1-Rural,21,25,21,25,27,0,0,0,0,0,0,0,119,119,25,7,7
GMSPS TALWANDI RANA,06120605001,Haryana,HISAR,HISAR-I,GSSS TALWANDI RANA,TALWANDI RANA,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,51,52,83,69,72,0,0,0,0,0,0,0,327,327,52,13,13
GMSPS MIRKAN,06120605101,Haryana,HISAR,HISAR-I,GSSS DABRA,MIRKAN,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,21,28,27,22,29,0,0,0,0,0,0,0,127,127,28,5,5
THE ARYAVART SCHOOL MIRKAN,06120605102,Haryana,HISAR,HISAR-I,GSSS DABRA,MIRKAN,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,13,18,11,19,14,15,12,24,47,37,67,36,313,361,18,14,14
GMSPS MODEL TOWN,06120605201,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,67,73,76,82,92,0,0,0,0,0,0,0,390,390,73,9,9
GSSS HISAR(MODEL TOWN,06120605202,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,155,154,150,144,182,165,130,1080,1080,0,28,28
JAGRITI SR. SEC SCHOOL MODEL TOWN,06120605203,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,45,49,69,66,79,76,88,89,76,79,43,46,805,847,49,23,23
VISHVAS SSS UE II HISAR,06120605206,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,30,43,42,74,68,81,104,98,100,116,72,81,909,967,43,41,41
RISHIKUL VIDYA MANDIR HISAR,06120605207,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,42,33,43,44,50,37,45,0,0,0,0,328,394,42,12,12
LORD VK HIGH SCHOOL HISAR,06120605208,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,21,27,20,20,20,20,22,18,15,0,0,200,200,21,8,8
ST MARYS SCHOOL HISAR,06120605209,Haryana,HISAR,HISAR-I,GSSS DABRA,DABRA,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,100,135,168,184,230,212,237,217,243,263,66,92,2147,2147,135,81,81
NEW YASHODA PUBLIC SCHOOL HISAR,06120605218,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,34,19,36,35,34,50,46,53,64,61,112,122,666,751,19,22,22
BAL NIKETAN SCHOOL HISAR,06120605219,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,2-Urban,29,24,27,36,16,20,21,16,0,0,0,0,189,224,24,7,7
OP JINDAL MODERN SCHOOL HISSAR,06120605222,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,369,379,374,395,371,427,420,417,443,422,255,270,4542,5159,379,255,255
VIDYA JYOTI SSS HISAR,06120605224,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,38,34,31,37,52,54,63,68,77,37,49,559,613,38,10,10
JANTA VIDYA MANDIR SCHOOL HISAR,06120605230,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,27,31,32,18,12,13,14,0,0,0,0,158,213,27,6,6
HIND PUBLIC SCHOOL SURYA NAGAR HISAR,06120605232,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,28,29,29,18,14,20,20,0,0,0,0,170,200,28,7,7
SS MEMORIAL SCHOOL HISAR,06120605233,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,14,13,12,9,0,0,0,0,0,0,0,67,67,14,5,5
EURO PUBLIC SCHOOL HISAR,06120605239,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,7,15,8,6,0,0,0,0,0,0,0,52,52,7,1,1
LITTLE ANGELS SCHOOL DABRA CHOWK,06120605240,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,5,11,7,6,4,0,0,0,0,0,0,0,33,69,11,6,6
DA BALPAN SCHOOL,06120605241,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,9,9,6,7,7,0,0,0,0,0,0,0,38,52,9,3,3
SHEMROCK BALLOONS SCHOOL MODEL TOWN,06120605242,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,2,8-Unrecognized,8-Unrecognized,,2-Urban,9,7,0,0,0,0,0,0,0,0,0,0,16,90,7,5,5
DEFENCE PRIMARY SCHOOL SHYAM VIHAR COLONY,06120605245,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,MODEL TOWN,125005,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,13,11,6,13,0,0,0,0,0,0,0,49,78,13,4,4
GHS MIRKAN,06120606301,Haryana,HISAR,HISAR-I,GSSS DABRA,MIRKAN,125005,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,36,29,26,19,25,0,0,135,135,0,10,10
HOLY HEART HIGH SCHOOL HISAR,06120611930,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,JAHAJPUL HISAR,125005,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,11,14,14,10,14,15,9,40,50,0,0,187,187,11,9,9
DIVINE HIGH SCHOOL HISAR,06120612107,Haryana,HISAR,HISAR-I,GSSS HISAR MODEL TOWN,PATEL NAGAR,125005,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,23,19,20,23,34,28,28,14,0,0,0,0,189,214,19,8,8
"SHYAM BAL VIHAR, KAIMRI",06124100179,Haryana,HISAR,HISAR-I,GSSS GANGWA,KAIMARI,125005,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,1-Rural,9,3,5,3,6,0,0,0,0,0,0,0,26,26,3,6,6
GPS DAHIMA,06120601201,Haryana,HISAR,HISAR-I,GSSS NALWA,DAHIMA,125006,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,20,18,20,21,21,0,0,0,0,0,0,0,100,100,18,4,4
GMS DAHIMA,06120601202,Haryana,HISAR,HISAR-I,GSSS NALWA,DAHIMA,125006,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,30,30,18,0,0,0,0,78,78,0,4,4
VISHAV BHARTI VIDYA VIHAR SCHOOL GUNJAR,06120602002,Haryana,HISAR,HISAR-I,GSSS NALWA,GUNJAR,125006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,0,11,4,5,0,6,6,4,2,1,77,71,187,187,11,12,12
GGHS LADWA,06120602902,Haryana,HISAR,HISAR-I,GSSS DABRA,LADWA,125006,7-Upper Pr. and Secondary,2-Girls,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,33,29,26,30,27,0,0,145,145,0,11,11
GMSPS LADWA,06120602905,Haryana,HISAR,HISAR-I,GSSS DABRA,LADWA,125006,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,40,41,64,47,54,0,0,0,0,0,0,0,246,246,41,9,9
VISHAV BHARTI VARTMAAN LADWA,06120602907,Haryana,HISAR,HISAR-I,GSSS DABRA,LADWA,125006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,23,13,32,26,18,16,19,18,22,25,24,27,263,310,13,20,20
DIVINE LIGHT SCHOOL LADWA,06120602908,Haryana,HISAR,HISAR-I,GSSS DABRA,LADWA,125006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,24,18,22,20,25,26,36,19,31,20,28,18,287,327,18,22,22
MOUNT SHIVALIK HIGH SCHOOL LADWA,06120602912,Haryana,HISAR,HISAR-I,GSSS DABRA,LADWA,125006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,8-Unrecognized,8-Unrecognized,,1-Rural,10,9,11,9,15,22,13,11,22,34,0,0,156,206,9,10,10
HOLY FAITH CONVENT SCHOOL MAYYAR,06120603509,Haryana,HISAR,HISAR-I,GSSS MAYYAR,MAYYAR,125006,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,1-Rural,12,10,13,11,14,16,18,22,0,0,0,0,116,148,10,8,8
GMSPS SATROD KALAN,06120604404,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,46,62,52,43,46,0,0,0,0,0,0,0,249,249,62,7,7
GHS SATROD KALAN,06120604406,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,32,68,47,58,62,0,0,267,267,0,9,9
CANTT PUBLIC SCHOOL SATROD KALAN,06120604409,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,43,49,46,42,39,28,27,29,40,24,0,0,367,367,49,9,9
SDM HIGH SCHOOL SATROD KALAN,06120604410,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,7,19,20,17,15,24,27,25,30,29,0,0,213,223,19,10,10
GOMATI DEVI VIDYA MADIR SCHOOL SATROD KALAN,06120604411,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,30,34,34,32,35,33,24,33,25,0,0,306,351,30,10,10
DEFENCE HIGH SCHOOL SATROD KALAN,06120604412,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,12,11,14,17,14,11,20,15,18,12,0,0,144,144,11,7,7
ARMY PUBLIC SCHOOL HISAR,06120604413,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,337,225,241,284,291,288,299,265,282,331,182,235,3260,3260,225,99,99
DIVYA JYOTI CENTRAL SCHOOL SATROD KALAN,06120604415,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KALAN,125006,2-Primary with Upper Primary,3-Co-educational,1,8,8-Unrecognized,8-Unrecognized,,1-Rural,16,20,9,9,13,7,10,16,0,0,0,0,100,164,20,12,12
KENDRIYA VIDYALAYA HISSAR CANTT. (Code-1318),06120604606,Haryana,HISAR,HISAR-I,GSSS SATROD KHURD,SATROD KHURD,125006,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,1-Rural,128,128,123,139,125,124,137,147,121,155,139,148,1614,1614,128,45,45
GHS BHOJRAJ,06120605501,Haryana,HISAR,HISAR-I,GSSS NALWA,BHOJRAJ,125006,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,21,24,26,43,44,0,0,158,158,0,9,9
COSMOS PUBLIC SCHOOL GANGWA,06120601908,Haryana,HISAR,HISAR-I,GSSS GANGWA,GANGWA,125007,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,17,19,19,23,20,22,33,30,27,53,85,49,397,434,19,13,13
DAFFODIL HIGH SCHOOL HISAR,06120602377,Haryana,HISAR,HISAR-I,GSSS GANGWA,HISAR,125007,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,8,18,15,16,26,18,13,14,15,23,0,0,166,185,18,10,10
NOBLE HIGH SCHOOL HISAR,06120602388,Haryana,HISAR,HISAR-I,GSSS GANGWA,HISAR,125007,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,7,11,15,17,17,10,13,18,12,20,0,0,140,161,11,11,11
Kids Heaven School,06120611807,Haryana,HISAR,HISAR-I,GSSS GANGWA,AZAD NAGAR,125007,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,16,18,11,15,11,0,0,0,0,0,0,0,71,71,18,7,7
Mega Kids Care School,06120611808,Haryana,HISAR,HISAR-I,GSSS GANGWA,AZAD NAGAR,125007,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,21,23,20,5,0,0,0,0,0,0,0,86,143,21,7,7
GSSS CHOUDHARIWAS,06120701004,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125007,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,43,33,36,45,31,54,38,280,280,0,12,12
GPS GAWAR,06120701007,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,CHAUDHARIWAS,125007,1-Primary,1-Boys,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,8,10,9,11,0,0,0,0,0,0,0,48,48,8,2,2
GHS GAWAR,06120701703,Haryana,HISAR,HISAR-II,GSSS CHOUDHARIWAS,GAWAR,125007,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,16,8,9,35,39,0,0,107,107,0,9,9
GPS ANIPURA,06120400102,Haryana,HISAR,HANSI-I,GSSS RAMPURA GAON,ANIPURA,125033,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,5,23,19,10,0,0,0,0,0,0,0,75,75,5,2,2
GGPS BANDAHERI,06120400201,Haryana,HISAR,HANSI-I,GSSS SORKHI,BANDAHERI,125033,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,51,15,9,16,16,0,0,0,0,0,0,0,107,107,15,5,5
GGHS BANDAHERI,06120400202,Haryana,HISAR,HANSI-I,GSSS SORKHI,BANDAHERI,125033,7-Upper Pr. and Secondary,2-Girls,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,3,8,6,9,23,0,0,49,49,0,5,5
GGPS BARA GUJRAN,06120400301,Haryana,HISAR,HANSI-I,GSSS DHANDHERI,BARAGUJRAN,125033,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,2,5,3,6,0,0,0,0,0,0,0,23,23,2,2,2
GMSPS BHATLA,06120400501,Haryana,HISAR,HANSI-I,GSSS BHATLA,BHATLA,125033,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,46,43,57,41,59,0,0,0,0,0,0,0,246,246,43,10,10
GSSS BHATLA,06120400502,Haryana,HISAR,HANSI-I,GSSS BHATLA,BHATLA,125033,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,52,60,72,63,99,68,54,468,468,0,17,17
SILO PUBLIC SCHOOL BHATLA,06120400504,Haryana,HISAR,HANSI-I,GSSS BHATLA,BHATLA,125033,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,36,42,45,37,32,27,33,26,30,30,23,34,395,472,42,15,15
SD MIDDLE SCHOOL BHATLA,06120400505,Haryana,HISAR,HANSI-I,GSSS BHATLA,BHATLA,125033,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,13,2,0,4,0,0,1,0,0,0,0,0,20,20,2,2,2
GMSPS CHANOT,06120400601,Haryana,HISAR,HANSI-I,GSSS SINGHWA RAGHO,CHANOT,125033,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,35,38,34,50,30,0,0,0,0,0,0,0,187,187,38,5,5
GGMS CHANOT,06120400602,Haryana,HISAR,HANSI-I,GSSS SINGHWA RAGHO,CHANOT,125033,4-Upper Primary only,2-Girls,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,13,15,10,0,0,0,0,38,38,0,5,5
