School Name,Udise Code,State,District,Block,Cluster,Village,PINCODE,School Category,School Type,Class To,Class From,State Management,National Management,Location,blank,I,II,III,IV,V,VI,VII,VIII,IX,X,XI,XII,Total 1-12,Total with primary,XXXX,Teacher,pta nhi
DELHI PUBLIC SCHOOL,06170505907,Haryana,REWARI,REWARI,GSSS HANSAKA,JONAWAS,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,70,89,111,140,155,170,191,211,185,179,147,143,1791,1845,89,74,74
GYAN JYOTI PUB SCHOOL,06170506103,Haryana,REWARI,REWARI,GSSS KAKORIA,KAKORIA,123401,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,18,20,22,17,15,14,13,10,0,0,0,0,129,129,20,10,10
GPS KALAKA,06170506201,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,KALAKA,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,20,22,24,32,24,0,0,0,0,0,0,0,122,122,22,4,4
GMS KALAKA,06170506203,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,KALAKA,123401,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,22,25,30,0,0,0,0,77,77,0,3,3
S.T. CONVENT SCHOOL,06170506204,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,KALAKA,123401,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,14,24,38,29,23,21,21,31,0,0,0,0,201,201,24,10,10
GPS KALUWAS,06170506301,Haryana,REWARI,REWARI,GSSS BHUDPUR,KALUWAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,6,6,13,1,7,0,0,0,0,0,0,0,33,33,6,2,2
GPS KAMALPUR,06170506401,Haryana,REWARI,REWARI,GSSS BITHWANA,KAMALPUR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,7,3,8,13,0,0,0,0,0,0,0,40,40,7,2,2
GMS KAMALPUR,06170506402,Haryana,REWARI,REWARI,GSSS BITHWANA,KAMALPUR,123401,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,19,9,12,0,0,0,0,40,40,0,4,4
HARI OM PUBLIC SCHOOL,06170506608,Haryana,REWARI,REWARI,GSSS KAPRIWAS,KAPRIWAS,123401,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,24,24,25,30,31,31,24,21,0,0,0,0,210,210,24,13,13
GPS KARNAWAS,06170506701,Haryana,REWARI,REWARI,GSSS BITHWANA,KARNAWAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,19,25,23,13,14,0,0,0,0,0,0,0,94,94,25,3,3
GSSS KARNAWAS,06170506702,Haryana,REWARI,REWARI,GSSS BITHWANA,KARNAWAS,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,27,24,29,34,31,57,36,238,238,0,8,8
GPS KHALILPURI,06170506901,Haryana,REWARI,REWARI,GGSSS MAJRA SHEORAJ,KHALILPURI,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,6,6,9,5,0,0,0,0,0,0,0,30,30,6,2,2
D.A.V. POLICE PUBLIC SCHOOL KHALILPURI REWARI,06170506902,Haryana,REWARI,REWARI,GGSSS REWARI,KHALILPURI,123401,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,16,28,25,34,24,34,24,17,27,24,0,0,253,253,28,20,20
GPS KHARAGWAS,06170507001,Haryana,REWARI,REWARI,GSSS SAHARANWAS,KHARAGWAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,4,7,7,4,0,0,0,0,0,0,0,30,30,4,2,2
SWAMI DAYANAND HIGH SCHOOL,06170507203,Haryana,REWARI,REWARI,GSSS MASANI,KHARKHARA,123401,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,33,28,27,29,24,34,30,35,39,5,0,0,284,284,28,11,11
C D FOUNDATION OF EDUCATION,06170507304,Haryana,REWARI,REWARI,GSSS MASANI,KHATAWALI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,36,43,43,63,61,57,58,75,57,67,67,45,672,672,43,20,20
GPS KISHANGARH,06170507501,Haryana,REWARI,REWARI,GSSS BHUDPUR,KISHANGARH BALAWAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,10,6,6,7,8,0,0,0,0,0,0,0,37,37,6,2,2
GMS KISHANGARH,06170507502,Haryana,REWARI,REWARI,GSSS BHUDPUR,KISHANGARH BALAWAS,123401,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,6,4,6,0,0,0,0,16,16,0,4,4
BHARTI VIDYA MANDIR KISHANGARH,06170507503,Haryana,REWARI,REWARI,GSSS BHUDPUR,KISHANGARH BALAWAS,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,26,23,39,51,48,65,47,40,33,42,6,10,430,430,23,10,10
GPS KONSIWAS,06170507601,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,KONSIWAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,29,27,33,34,14,0,0,0,0,0,0,0,137,137,27,4,4
BAL VIKAS VIDHALAYA,06170507604,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,MAJRA GURDAS,123401,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,19,38,46,36,41,42,25,39,29,10,0,0,325,325,38,10,10
GPS LADHUWAS AHIR,06170507801,Haryana,REWARI,REWARI,GSSS SAHARANWAS,LADHUWAS AHIR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,9,5,4,6,0,0,0,0,0,0,0,31,31,9,2,2
GPS LAKHNOR,06170507901,Haryana,REWARI,REWARI,GSSS SAHARANWAS,LAKHNOR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,5,11,9,6,5,0,0,0,0,0,0,0,36,36,11,2,2
GPS LISANA,06170508001,Haryana,REWARI,REWARI,GSSS GOKALGARH,LISANA,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,4,17,15,13,0,0,0,0,0,0,0,58,58,4,2,2
GMS LISANA,06170508002,Haryana,REWARI,REWARI,GSSS GOKALGARH,LISANA,123401,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,10,6,13,0,0,0,0,29,29,0,2,2
GPS MUDHUTS,06170508101,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,MADH HUTT,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,40,38,44,38,31,0,0,0,0,0,0,0,191,191,38,6,6
LITTLE KINGHDOM FOUNDATION SCHOOL REWARI,06170508102,Haryana,REWARI,REWARI,GGSSS REWARI,MADH HUTT,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,33,21,20,16,6,0,0,0,0,0,0,0,96,96,21,5,5
ADARSH PUB. SCHOOL MAHESHWARI,06170508208,Haryana,REWARI,REWARI,GSSS DHARUHERA,MAHESHWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,38,28,19,24,18,0,0,0,0,0,0,0,127,127,28,5,5
GPS MAJRA GURDAS,06170508401,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,MAJRA GURDAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,17,13,7,7,0,0,0,0,0,0,0,53,53,17,2,2
GMS MAJRA GURDAS,06170508402,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,MAJRA GURDAS,123401,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,30,23,14,0,0,0,0,67,67,0,5,5
GPS MAJRA SHEORAJ,06170508501,Haryana,REWARI,REWARI,GGSSS MAJRA SHEORAJ,MAJRA SHEORAJ,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,9,13,5,5,5,0,0,0,0,0,0,0,37,37,13,2,2
GGSSS MAJRA SHEORAJ,06170508502,Haryana,REWARI,REWARI,GGSSS MAJRA SHEORAJ,MAJRA SHEORAJ,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,26,20,24,32,25,75,60,262,262,0,22,22
A.M.SSS PUB SCHOOL,06170508503,Haryana,REWARI,REWARI,GGSSS MAJRA SHEORAJ,MAJRA SHEORAJ,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,25,20,29,35,32,38,36,26,35,27,14,22,339,359,20,19,19
GPS MANDIA KALAN,06170508901,Haryana,REWARI,REWARI,GGSSS MAJRA SHEORAJ,MANDIA KALAN,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,13,8,5,7,5,0,0,0,0,0,0,0,38,38,8,2,2
GPS MUNDLIA,06170509201,Haryana,REWARI,REWARI,GSSS KAKORIA,MUNDLIA,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,9,9,6,2,0,0,0,0,0,0,0,37,37,9,2,2
GPS MUNDIA KHERA,06170509301,Haryana,REWARI,REWARI,GGSSS MAJRA SHEORAJ,MUNDIA KHERA,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,6,11,3,6,0,0,0,0,0,0,0,33,33,6,2,2
GPS NANGLI GODHA,06170509401,Haryana,REWARI,REWARI,GSSS NANGLI GODHA,NAGLI GODHA,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,11,25,1,5,4,0,0,0,0,0,0,0,46,46,25,2,2
GSSS NANGLI GODHA,06170509402,Haryana,REWARI,REWARI,GSSS NANGLI GODHA,NAGLI GODHA,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,12,15,13,25,27,57,49,198,198,0,21,21
SARASWATI SSS NANGLI GODHA,06170509403,Haryana,REWARI,REWARI,GSSS NANGLI GODHA,NAGLI GODHA,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,21,24,28,29,30,35,33,35,39,52,33,24,383,383,24,18,18
GPS NARAYANPUR,06170509501,Haryana,REWARI,REWARI,GSSS NANGLI GODHA,NARAYANPUR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,4,14,6,6,2,0,0,0,0,0,0,0,32,32,14,2,2
NOBEL DEV PUBLIC SCHOOL,06170509603,Haryana,REWARI,REWARI,GSSS NANDRAMPUR BASS,NANDRAMPUR BASS,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,1-Rural,7,6,10,24,28,26,19,27,68,79,16,44,354,354,6,9,9
GPS NAYA GAON,06170509701,Haryana,REWARI,REWARI,GSSS GOKALGARH,NAYA GAON,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,7,9,10,15,13,0,0,0,0,0,0,0,54,54,9,2,2
GMS NAYA GAON,06170509702,Haryana,REWARI,REWARI,GSSS GOKALGARH,NAYA GAON,123401,4-Upper Primary only,3-Co-educational,6,8,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,8,11,11,0,0,0,0,30,30,0,5,5
SKY WORLD SCHOOL,06170509703,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,42,35,43,45,44,34,29,29,27,14,1,0,343,449,35,10,10
GPS NAYA GAON DAULATPUR,06170509801,Haryana,REWARI,REWARI,GSSS GOKALGARH,NAYA GAON DAULATPUR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,14,13,7,7,6,0,0,0,0,0,0,0,47,47,13,2,2
GHS NIKHRI,06170510002,Haryana,REWARI,REWARI,GSSS HANSAKA,NIKHRI,123401,7-Upper Pr. and Secondary,3-Co-educational,6,10,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,14,13,11,16,19,0,0,73,73,0,9,9
GPS PADIAWAS SHAHBAJPUR,06170510101,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,PADIAWAS SHAHABAJPUR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,18,20,28,31,28,0,0,0,0,0,0,0,125,125,20,5,5
GSSS SHAHBAJPUR PADIAWAS,06170510102,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,PADIAWAS SHAHABAJPUR,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,1-Department of Education,1-Department of Education,,1-Rural,0,0,0,0,0,41,36,44,83,126,104,56,490,490,0,15,15
GPS QUTUBPUR,06170510201,Haryana,REWARI,REWARI,GGSSS REWARI,QUTUBPUR,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,41,54,51,65,73,0,0,0,0,0,0,0,284,284,54,12,12
GPS ROJHKA,06170510701,Haryana,REWARI,REWARI,GSSS HANSAKA,ROJHKA,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,8,17,5,3,5,0,0,0,0,0,0,0,38,38,17,2,2
GPS NO 1 (B) REWARI,06170510801,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,40,52,37,39,49,0,0,0,0,0,0,0,217,217,52,6,6
GPS NO 2 (G) REWARI,06170510804,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,12,11,17,14,11,0,0,0,0,0,0,0,65,65,11,0,0
GPS NO 3 (B) REWARI,06170510805,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,41,45,29,37,16,0,0,0,0,0,0,0,168,168,45,3,3
GPS NO 3 (G) REWARI,06170510806,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,2-Urban,29,26,15,13,11,0,0,0,0,0,0,0,94,94,26,6,6
GSSS REWARI (B),06170510808,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,90,118,90,111,105,64,159,737,737,0,29,29
GGSSS REWARI,06170510809,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,1-Department of Education,1-Department of Education,,2-Urban,0,0,0,0,0,138,171,177,180,249,291,333,1539,1539,0,46,46
KENDRIYA VIDYALAYA REWARI (Code-1458),06170510810,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,92-Kendriya Vidyalaya(KV),92-Kendriya Vidyalaya,,2-Urban,91,87,98,90,100,89,93,100,103,99,115,111,1176,1176,87,36,36
VANDNA H/S REWARI,06170510817,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,29,24,44,33,44,41,39,44,32,37,0,0,367,388,24,11,11
V.K.S.S.S. RWR,06170510818,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,14,19,19,19,30,17,24,29,28,32,22,274,274,14,13,13
ADARSH VIDYA MANDIR,06170510819,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,7,7,8,6,7,0,0,0,0,0,0,0,35,48,7,2,2
THAKAR DASS AGG. PRY.SCHOOL,06170510822,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,36,27,28,15,0,0,0,0,0,0,0,126,126,36,5,5
HINDU SR.SEC. SCHOOLREWARI,06170510826,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,12,18,9,21,38,28,28,154,154,0,12,12
HINDU PUB.SCHOOL M.T. RWR,06170510828,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,22,23,22,18,25,0,0,0,0,0,0,0,110,162,23,7,7
RAO NIHAL SINGH PUB. SCHOOL,06170510829,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,17,17,25,21,22,0,0,0,0,0,0,0,102,102,17,5,5
ANGIRAS PUB. SCHOOL SUBHASH,06170510832,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,20,8,12,12,12,0,0,0,0,0,0,0,64,64,8,4,4
JAIN PRY. SCHOOL GIRLS,06170510837,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,2-Girls,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,19,18,20,14,0,0,0,0,0,0,0,90,90,19,5,5
JAIN PRY. BOYS SCHOOL,06170510838,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,1-Boys,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,17,29,22,15,11,0,0,0,0,0,0,0,94,94,29,6,6
HARI SINGH PUBLIC SCH. REWARI,06170510843,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,22,22,15,19,13,18,18,19,19,20,19,216,216,22,23,23
BAL BHARTI ADRASH VIDHLYA SAN,06170510844,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,5,11,13,14,17,19,18,19,18,0,0,145,145,5,7,7
SENSORIUM PUBLIC SCH REWARI,06170510845,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,40,36,46,30,28,0,0,0,0,0,0,0,180,180,36,6,6
VASUDEV AGG. P/S REWARI,06170510849,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,6,13,15,12,12,0,0,0,0,0,0,0,58,58,13,2,2
SAINI P/S REWARI/6,06170510851,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,8-Unrecognized,8-Unrecognized,,2-Urban,5,4,9,7,10,0,0,0,0,0,0,0,35,45,4,3,3
BIHARI LAL PATHSHALA REWARI,06170510852,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,7,5,6,11,0,0,0,0,0,0,0,38,42,7,2,2
GOMTI PUBLIC H/S ADRASH NAGAR,06170510858,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,6-Pr. Up Pr. and Secondary Only,3-Co-educational,1,10,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,11,21,35,34,40,41,38,44,37,38,0,0,339,339,21,12,12
VIVEKANAND PUBLIC SCH UTTAM N.,06170510861,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,10,12,15,17,14,0,0,0,0,0,0,0,68,68,12,7,7
NEERU MODERN PUBLIC SCH W/4,06170510863,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,39,40,31,37,0,0,0,0,0,0,0,188,228,39,9,9
S.V.N. SR. SEC. SCHOOL REWARI,06170510864,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,42,35,34,42,46,41,56,57,47,52,50,37,539,539,35,15,15
VIVEKANAND M/S SCH RAJEEV N.,06170510866,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,24,23,31,21,43,39,28,24,0,0,0,0,233,233,23,5,5
"ANEJA PUBLIC SCHOOL, COMPANY BAGH",06170510872,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,59,49,58,44,55,0,0,0,0,0,0,0,265,265,49,14,14
MAHARAJA AGRASEN P/S,06170510873,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,54,50,64,61,75,89,84,93,96,78,66,31,841,887,50,19,19
PARVATI MEMORIAL M/S,06170510874,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,2-Primary with Upper Primary,3-Co-educational,1,8,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,21,22,16,9,9,8,5,8,0,0,0,0,98,98,22,9,9
"JAIN GIRLS SR.SEC. SCHOOL,REWARI",06170510875,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,2-Girls,6,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,81,73,117,128,132,140,148,819,819,0,23,23
"JAIN BOYS SR. SEC. SCHOOL, REWARI",06170510876,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,1-Boys,6,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,46,32,54,75,75,84,54,420,420,0,20,20
HOLY CHILD PUBLIC SCHOOL,06170510878,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,41,65,75,107,104,125,170,171,228,235,236,222,1779,1779,65,67,67
SHISHU SHALA PUBLIC SCHOOL,06170510879,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,9,9,17,13,13,0,0,0,0,0,0,0,61,102,9,10,10
JHILMIL PHULWARI,06170510880,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,3,8-Unrecognized,8-Unrecognized,,2-Urban,13,13,8,0,0,0,0,0,0,0,0,0,34,64,13,7,7
SAINIK SCHOOL,06170510894,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,94-Sainik School,94-Sainik School,,2-Urban,0,0,0,0,0,86,76,101,102,85,74,37,561,561,0,25,25
ROSE LAND INTERNATIONAL SCHOOL,06170510895,Haryana,REWARI,REWARI,GSSS SHAHBAJPUR PADIAWAS,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,38,40,33,42,45,65,69,87,83,84,80,48,714,714,40,33,33
SACRED HEART PRY SCHOOL,06170510896,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,1-Primary,3-Co-educational,1,5,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,12,9,6,1,8,0,0,0,0,0,0,0,36,55,9,4,4
SBS JOVIAL CHILD SCHOOL,06170510897,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,19,29,32,32,34,41,40,52,27,41,45,53,445,445,29,29,29
CAMBRIDE SCHOOL,06170510898,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,3-Pr. with Up.Pr. Sec. and H.Sec.,3-Co-educational,1,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,25,50,60,73,90,93,88,95,140,135,140,120,1109,1149,50,38,38
SAINI SSS SCHOOL,06170510899,Haryana,REWARI,REWARI,GGSSS REWARI,REWARI,123401,5-Up. Pr. Secondary and Higher Sec,3-Co-educational,6,12,5-Private Unaided (Recognized),5-Private Unaided (Recognized),,2-Urban,0,0,0,0,0,12,17,25,17,19,27,17,134,134,0,7,7
GPS SAHARANWAS,06170510901,Haryana,REWARI,REWARI,GSSS SAHARANWAS,SHARANWAS,123401,1-Primary,3-Co-educational,1,5,1-Department of Education,1-Department of Education,,1-Rural,15,20,22,20,26,0,0,0,0,0,0,0,103,103,20,5,5
